Date,Hour,Date : Hour hours,Cell Name,Downtime,TCH Drop rate,TCH Drops,TCH Congestion,SD Congestion,Traffic,Utilization,SS Drops,Qual Drops,TA Drops,Other Drops
16/06/2019,22,16/06/2019 : 22 hours,12463,0,0.470082132,12,0,0,2.4,4,5,6,0,1
16/06/2019,22,16/06/2019 : 22 hours,19563,0,0.712928442,25,0,0,21.6,36,1,19,1,4
16/06/2019,22,16/06/2019 : 22 hours,39123,0,0.16439194,30,0,0,21.6,36,13,10,6,1
16/06/2019,23,16/06/2019 : 23 hours,10041,0,0.085140042,31,0,0,21,35,7,11,8,5
16/06/2019,23,16/06/2019 : 23 hours,12561,0,0.559773297,33,0,0,22.8,38,20,8,0,5
16/06/2019,23,16/06/2019 : 23 hours,26091,0,0.731171503,31,0,0,1.2,2,8,16,3,4
16/06/2019,23,16/06/2019 : 23 hours,31141,0,0.916974218,18,0,0,4.2,7,8,2,4,4
16/06/2019,23,16/06/2019 : 23 hours,34151,0,0.959696596,21,0,0,8.4,14,0,18,1,2
16/06/2019,23,16/06/2019 : 23 hours,31031,0,0.063128982,36,0,0,5.4,9,13,16,7,0
16/06/2019,23,16/06/2019 : 23 hours,26111,0,0.10243526,34,0,0,0.6,1,23,6,2,3
16/06/2019,23,16/06/2019 : 23 hours,32011,0,0.101814161,29,0,0,16.8,28,11,12,2,4
16/06/2019,23,16/06/2019 : 23 hours,11281,0,0.62796452,21,0,0,24,40,9,0,8,4
16/06/2019,23,16/06/2019 : 23 hours,23141,0,0.515276293,22,0,0,16.8,28,8,10,1,3
16/06/2019,23,16/06/2019 : 23 hours,35361,0,0.022254871,22,0,0,26.4,44,10,0,7,5
16/06/2019,23,16/06/2019 : 23 hours,20061,0,0.471120227,16,0,0,6,10,9,1,5,1
16/06/2019,23,16/06/2019 : 23 hours,37151,0,0.91759852,32,0,0,9.6,16,10,15,4,3
16/06/2019,23,16/06/2019 : 23 hours,31161,0,0.752323204,31,0,0,15,25,22,6,1,2
16/06/2019,23,16/06/2019 : 23 hours,21131,0,0.896645581,31,0,0,6,10,22,2,4,3
16/06/2019,23,16/06/2019 : 23 hours,28361,0,0.946977278,32,0,0,3.6,6,14,9,7,2
16/06/2019,23,16/06/2019 : 23 hours,23611,0,0.630075393,23,0,0,12.6,21,0,18,5,0
16/06/2019,23,16/06/2019 : 23 hours,32021,0,0.907521259,47,0,0,24,40,18,17,10,2
16/06/2019,23,16/06/2019 : 23 hours,39241,0,0.249871082,38,0,0,18,30,18,16,1,3
16/06/2019,23,16/06/2019 : 23 hours,18741,0,0.419970298,3,0,0,22.8,38,1,0,2,0
16/06/2019,23,16/06/2019 : 23 hours,30051,0,0.725235715,23,0,0,13.2,22,9,2,7,5
16/06/2019,23,16/06/2019 : 23 hours,12461,0,0.15613357,35,0,0,13.2,22,16,9,10,0
16/06/2019,23,16/06/2019 : 23 hours,19561,0,0.075945366,22,0,0,3,5,18,0,3,1
16/06/2019,23,16/06/2019 : 23 hours,39121,0,0.222520835,26,0,0,4.8,8,11,6,8,1
16/06/2019,23,16/06/2019 : 23 hours,10042,0,0.638367411,37,0,0,22.2,37,24,5,4,4
16/06/2019,23,16/06/2019 : 23 hours,12562,0,0.034740684,31,0,0,12,20,11,13,6,1
16/06/2019,23,16/06/2019 : 23 hours,26092,0,0.415486532,34,0,0,3,5,14,8,7,5
16/06/2019,23,16/06/2019 : 23 hours,31142,0,0.11761506,12,0,0,1.8,3,3,3,5,1
16/06/2019,23,16/06/2019 : 23 hours,34152,0,0.050437379,34,0,0,17.4,29,24,3,3,4
16/06/2019,23,16/06/2019 : 23 hours,31032,0,0.499482453,20,0,0,15.6,26,16,1,0,3
16/06/2019,23,16/06/2019 : 23 hours,26112,0,0.387949897,29,0,0,1.8,3,7,13,8,1
16/06/2019,23,16/06/2019 : 23 hours,32012,0,0.201225972,42,0,0,15,25,16,16,5,5
16/06/2019,23,16/06/2019 : 23 hours,11282,0,0.284399448,28,0,0,17.4,29,20,1,5,2
16/06/2019,23,16/06/2019 : 23 hours,23142,0,0.261107695,52,0,0,7.2,12,25,20,6,1
16/06/2019,23,16/06/2019 : 23 hours,35362,0,0.49818046,32,0,0,0.6,1,14,16,2,0
16/06/2019,23,16/06/2019 : 23 hours,20062,0,0.632040879,36,0,0,16.8,28,25,6,5,0
16/06/2019,23,16/06/2019 : 23 hours,37152,0,0.137472262,22,0,0,13.8,23,6,6,9,1
16/06/2019,23,16/06/2019 : 23 hours,31162,0,0.048822268,41,0,0,21,35,23,14,3,1
16/06/2019,23,16/06/2019 : 23 hours,21132,0,0.526030343,13,0,0,20.4,34,3,6,0,4
16/06/2019,23,16/06/2019 : 23 hours,28362,0,0.904807323,35,0,0,3.6,6,24,6,2,3
16/06/2019,23,16/06/2019 : 23 hours,23612,0,0.481036096,42,0,0,3,5,25,11,4,2
16/06/2019,23,16/06/2019 : 23 hours,32022,0,0.270830095,39,0,0,13.8,23,7,17,10,5
16/06/2019,23,16/06/2019 : 23 hours,39242,0,0.536108184,29,0,0,11.4,19,9,8,9,3
16/06/2019,23,16/06/2019 : 23 hours,18742,0,0.33880645,39,0,0,4.2,7,14,20,3,2
16/06/2019,23,16/06/2019 : 23 hours,30052,0,0.911745556,29,0,0,16.2,27,2,19,3,5
16/06/2019,23,16/06/2019 : 23 hours,12462,0,0.818339189,23,0,0,0.6,1,12,4,5,2
16/06/2019,23,16/06/2019 : 23 hours,19562,0,0.458694669,19,0,0,0,0,7,3,4,5
16/06/2019,23,16/06/2019 : 23 hours,39122,0,0.200217423,15,0,0,4.8,8,0,3,9,3
16/06/2019,23,16/06/2019 : 23 hours,10043,0,0.616168636,27,0,0,24,40,16,3,6,2
16/06/2019,23,16/06/2019 : 23 hours,12563,0,0.914014876,14,0,0,22.8,38,2,8,2,2
16/06/2019,23,16/06/2019 : 23 hours,26093,0,0.109124923,23,0,0,18.6,31,9,7,2,5
16/06/2019,23,16/06/2019 : 23 hours,31143,0,0.292894338,18,0,0,12.6,21,1,12,0,5
16/06/2019,23,16/06/2019 : 23 hours,34153,0,0.633347328,41,0,0,10.2,17,9,18,10,4
16/06/2019,23,16/06/2019 : 23 hours,31033,0,0.004145737,50,0,0,22.2,37,21,20,4,5
16/06/2019,23,16/06/2019 : 23 hours,26113,0,0.046212395,27,0,0,18,30,9,11,4,3
16/06/2019,23,16/06/2019 : 23 hours,32013,0,0.951586089,21,0,0,22.2,37,3,3,10,5
16/06/2019,23,16/06/2019 : 23 hours,11283,0,0.577976459,20,0,0,1.2,2,9,1,7,3
16/06/2019,23,16/06/2019 : 23 hours,23143,0,0.270921337,43,0,0,23.4,39,20,12,10,1
16/06/2019,23,16/06/2019 : 23 hours,35363,0,0.930909535,33,0,0,13.8,23,25,1,7,0
16/06/2019,23,16/06/2019 : 23 hours,20063,0,0.29034835,24,0,0,25.2,42,8,16,0,0
16/06/2019,23,16/06/2019 : 23 hours,37153,0,0.765370211,16,0,0,23.4,39,7,5,0,4
16/06/2019,23,16/06/2019 : 23 hours,31163,0,0.935403571,30,0,0,16.8,28,17,8,5,0
16/06/2019,23,16/06/2019 : 23 hours,21133,0,0.652814077,18,0,0,26.4,44,2,12,4,0
16/06/2019,23,16/06/2019 : 23 hours,28363,0,0.13427652,32,0,0,14.4,24,2,20,10,0
16/06/2019,23,16/06/2019 : 23 hours,23613,0,0.206636898,47,0,0,7.8,13,22,14,10,1
16/06/2019,23,16/06/2019 : 23 hours,32023,0,0.72306443,24,0,0,4.8,8,2,9,9,4
16/06/2019,23,16/06/2019 : 23 hours,39243,0,0.419984306,48,0,0,4.8,8,25,11,7,5
16/06/2019,23,16/06/2019 : 23 hours,18743,0,0.092373906,23,0,0,10.8,18,9,6,3,5
16/06/2019,23,16/06/2019 : 23 hours,30053,0,0.328474607,29,0,0,1.2,2,2,16,8,3
16/06/2019,23,16/06/2019 : 23 hours,12463,0,0.594299412,26,0,0,11.4,19,9,9,6,2
16/06/2019,23,16/06/2019 : 23 hours,19563,0,0.414849532,47,0,0,13.2,22,19,18,6,4
16/06/2019,23,16/06/2019 : 23 hours,39123,0,0.098426446,34,0,0,16.2,27,3,18,9,4
17/06/2019,0,17/06/2019 : 0 hours,10041,0,0.499351442,38,0,0,10.2,17,21,9,8,0
17/06/2019,0,17/06/2019 : 0 hours,12561,0,0.660956642,42,0,0,9,15,11,20,7,4
17/06/2019,0,17/06/2019 : 0 hours,26091,0,0.570111344,15,0,0,17.4,29,1,1,9,4
17/06/2019,0,17/06/2019 : 0 hours,31141,0,0.692323182,30,0,0,19.2,32,19,3,4,4
17/06/2019,0,17/06/2019 : 0 hours,34151,0,0.322745471,45,0,0,4.8,8,16,19,8,2
17/06/2019,0,17/06/2019 : 0 hours,31031,0,0.010105354,45,0,0,20.4,34,21,10,9,5
17/06/2019,0,17/06/2019 : 0 hours,26111,0,0.990808874,18,0,0,27,45,0,14,3,1
17/06/2019,0,17/06/2019 : 0 hours,32011,0,0.088417603,33,0,0,4.2,7,13,15,2,3
17/06/2019,0,17/06/2019 : 0 hours,11281,0,0.905346194,34,0,0,25.8,43,14,7,10,3
17/06/2019,0,17/06/2019 : 0 hours,23141,0,0.675835745,44,0,0,24.6,41,19,20,3,2
17/06/2019,0,17/06/2019 : 0 hours,35361,0,0.815598399,14,0,0,8.4,14,5,7,2,0
17/06/2019,0,17/06/2019 : 0 hours,20061,0,0.445250763,35,0,0,12,20,21,8,2,4
17/06/2019,0,17/06/2019 : 0 hours,37151,0,0.384035666,24,0,0,26.4,44,20,3,0,1
17/06/2019,0,17/06/2019 : 0 hours,31161,0,0.082397956,30,0,0,4.2,7,20,2,6,2
17/06/2019,0,17/06/2019 : 0 hours,21131,0,0.658926042,28,0,0,7.2,12,19,1,8,0
17/06/2019,0,17/06/2019 : 0 hours,28361,0,0.901670775,41,0,0,27,45,14,19,3,5
17/06/2019,0,17/06/2019 : 0 hours,23611,0,0.422377951,23,0,0,15,25,7,5,8,3
17/06/2019,0,17/06/2019 : 0 hours,32021,0,0.430367716,13,0,0,7.2,12,7,2,3,1
17/06/2019,0,17/06/2019 : 0 hours,39241,0,0.609213712,18,0,0,9.6,16,7,2,6,3
17/06/2019,0,17/06/2019 : 0 hours,18741,0,0.092514258,28,0,0,5.4,9,5,19,1,3
17/06/2019,0,17/06/2019 : 0 hours,30051,0,0.297063558,32,0,0,18,30,18,8,1,5
17/06/2019,0,17/06/2019 : 0 hours,12461,0,0.999839175,9,0,0,24.6,41,1,1,5,2
17/06/2019,0,17/06/2019 : 0 hours,19561,0,0.98497508,32,0,0,5.4,9,14,6,9,3
17/06/2019,0,17/06/2019 : 0 hours,39121,0,0.01735705,26,0,0,8.4,14,10,2,10,4
17/06/2019,0,17/06/2019 : 0 hours,10042,0,0.958298812,30,0,0,9,15,12,14,3,1
17/06/2019,0,17/06/2019 : 0 hours,12562,0,0.200182321,33,0,0,7.8,13,17,5,8,3
17/06/2019,0,17/06/2019 : 0 hours,26092,0,0.736956575,41,0,0,17.4,29,20,11,7,3
17/06/2019,0,17/06/2019 : 0 hours,31142,0,0.080458136,14,0,0,4.8,8,5,6,3,0
17/06/2019,0,17/06/2019 : 0 hours,34152,0,0.537331377,32,0,0,13.2,22,11,18,0,3
17/06/2019,0,17/06/2019 : 0 hours,31032,0,0.224428481,31,0,0,4.8,8,12,15,4,0
17/06/2019,0,17/06/2019 : 0 hours,26112,0,0.14671053,39,0,0,25.8,43,15,11,8,5
17/06/2019,0,17/06/2019 : 0 hours,32012,0,0.14822761,37,0,0,4.2,7,20,14,2,1
17/06/2019,0,17/06/2019 : 0 hours,11282,0,0.411964117,35,0,0,15,25,12,13,10,0
17/06/2019,0,17/06/2019 : 0 hours,23142,0,0.878887284,40,0,0,13.2,22,13,20,7,0
17/06/2019,0,17/06/2019 : 0 hours,35362,0,0.532296416,36,0,0,0,0,23,3,7,3
17/06/2019,0,17/06/2019 : 0 hours,20062,0,0.75914736,35,0,0,10.8,18,14,10,6,5
17/06/2019,0,17/06/2019 : 0 hours,37152,0,0.606120049,36,0,0,11.4,19,11,19,3,3
17/06/2019,0,17/06/2019 : 0 hours,31162,0,0.110734493,20,0,0,0.6,1,6,5,7,2
17/06/2019,0,17/06/2019 : 0 hours,21132,0,0.723254875,20,0,0,23.4,39,4,9,3,4
17/06/2019,0,17/06/2019 : 0 hours,28362,0,0.049424513,21,0,0,13.8,23,1,12,4,4
17/06/2019,0,17/06/2019 : 0 hours,23612,0,0.153431426,53,0,0,5.4,9,22,19,8,4
17/06/2019,0,17/06/2019 : 0 hours,32022,0,0.723378766,27,0,0,16.2,27,4,13,5,5
17/06/2019,0,17/06/2019 : 0 hours,39242,0,0.387249966,40,0,0,14.4,24,25,0,10,5
17/06/2019,0,17/06/2019 : 0 hours,18742,0,0.133541352,23,0,0,21.6,36,13,5,5,0
17/06/2019,0,17/06/2019 : 0 hours,30052,0,0.1450878,21,0,0,20.4,34,6,6,6,3
17/06/2019,0,17/06/2019 : 0 hours,12462,0,0.767441844,33,0,0,10.2,17,3,19,7,4
17/06/2019,0,17/06/2019 : 0 hours,19562,0,0.846567947,37,0,0,6.6,11,17,6,10,4
17/06/2019,0,17/06/2019 : 0 hours,39122,0,0.190221576,34,0,0,4.2,7,22,5,6,1
17/06/2019,0,17/06/2019 : 0 hours,10043,0,0.888772621,49,0,0,23.4,39,16,19,9,5
17/06/2019,0,17/06/2019 : 0 hours,12563,0,0.776116287,42,0,0,19.2,32,24,12,1,5
17/06/2019,0,17/06/2019 : 0 hours,26093,0,0.520275223,32,0,0,6,10,15,12,4,1
17/06/2019,0,17/06/2019 : 0 hours,31143,0,0.170181048,35,0,0,15.6,26,12,12,8,3
17/06/2019,0,17/06/2019 : 0 hours,34153,0,0.574757672,27,0,0,24,40,12,9,2,4
17/06/2019,0,17/06/2019 : 0 hours,31033,0,0.350422432,40,0,0,16.8,28,15,20,4,1
17/06/2019,0,17/06/2019 : 0 hours,26113,0,0.582182434,14,0,0,22.2,37,10,0,1,3
17/06/2019,0,17/06/2019 : 0 hours,32013,0,0.273155669,38,0,0,13.2,22,15,18,0,5
17/06/2019,0,17/06/2019 : 0 hours,11283,0,0.452141068,16,0,0,0,0,1,5,10,0
17/06/2019,0,17/06/2019 : 0 hours,23143,0,0.137088881,37,0,0,6.6,11,21,10,1,5
17/06/2019,0,17/06/2019 : 0 hours,35363,0,0.076530023,43,0,0,16.8,28,18,14,9,2
17/06/2019,0,17/06/2019 : 0 hours,20063,0,0.316782648,32,0,0,4.8,8,10,10,8,4
17/06/2019,0,17/06/2019 : 0 hours,37153,0,0.207501505,49,0,0,5.4,9,25,15,5,4
17/06/2019,0,17/06/2019 : 0 hours,31163,0,0.514543291,35,0,0,21,35,22,2,6,5
17/06/2019,0,17/06/2019 : 0 hours,21133,0,0.813762914,35,0,0,7.8,13,11,11,10,3
17/06/2019,0,17/06/2019 : 0 hours,28363,0,0.20162391,22,0,0,18,30,10,6,3,3
17/06/2019,0,17/06/2019 : 0 hours,23613,0,0.497363836,40,0,0,3,5,12,18,8,2
17/06/2019,0,17/06/2019 : 0 hours,32023,0,0.829418654,26,0,0,8.4,14,12,0,10,4
17/06/2019,0,17/06/2019 : 0 hours,39243,0,0.853499513,49,0,0,7.2,12,25,17,3,4
17/06/2019,0,17/06/2019 : 0 hours,18743,0,0.863642398,27,0,0,0.6,1,4,16,2,5
17/06/2019,0,17/06/2019 : 0 hours,30053,0,0.918426766,14,0,0,19.2,32,4,8,0,2
17/06/2019,0,17/06/2019 : 0 hours,12463,0,0.516391296,50,0,0,4.2,7,25,12,8,5
17/06/2019,0,17/06/2019 : 0 hours,19563,0,0.532913123,24,0,0,21.6,36,5,10,4,5
17/06/2019,0,17/06/2019 : 0 hours,39123,0,0.916454097,20,0,0,14.4,24,10,4,4,2
17/06/2019,1,17/06/2019 : 1 hours,10041,0,0.305889496,32,0,0,12,20,21,3,8,0
17/06/2019,1,17/06/2019 : 1 hours,12561,0,0.736504966,22,0,0,22.2,37,20,0,1,1
17/06/2019,1,17/06/2019 : 1 hours,26091,0,0.629121014,14,0,0,19.8,33,0,4,5,5
17/06/2019,1,17/06/2019 : 1 hours,31141,0,0.972007564,11,0,0,26.4,44,3,5,3,0
17/06/2019,1,17/06/2019 : 1 hours,34151,0,0.337748409,33,0,0,10.8,18,22,3,4,4
17/06/2019,1,17/06/2019 : 1 hours,31031,0,0.555361016,47,0,0,0.6,1,23,17,7,0
17/06/2019,1,17/06/2019 : 1 hours,26111,0,0.235257276,36,0,0,0.6,1,14,14,7,1
17/06/2019,1,17/06/2019 : 1 hours,32011,0,0.545431957,27,0,0,25.8,43,7,10,9,1
17/06/2019,1,17/06/2019 : 1 hours,11281,0,0.216456004,29,0,0,3,5,19,2,7,1
17/06/2019,1,17/06/2019 : 1 hours,23141,0,0.344618669,28,0,0,1.8,3,2,14,9,3
17/06/2019,1,17/06/2019 : 1 hours,35361,0,0.561712721,46,0,0,16.8,28,19,15,10,2
17/06/2019,1,17/06/2019 : 1 hours,20061,0,0.804672218,17,0,0,6,10,1,7,5,4
17/06/2019,1,17/06/2019 : 1 hours,37151,0,0.40397258,30,0,0,24.6,41,4,14,7,5
17/06/2019,1,17/06/2019 : 1 hours,31161,0,0.857609334,21,0,0,13.8,23,19,0,0,2
17/06/2019,1,17/06/2019 : 1 hours,21131,0,0.892667571,26,0,0,20.4,34,19,1,4,2
17/06/2019,1,17/06/2019 : 1 hours,28361,0,0.817141827,32,0,0,2.4,4,22,6,2,2
17/06/2019,1,17/06/2019 : 1 hours,23611,0,0.434789902,26,0,0,3,5,7,17,2,0
17/06/2019,1,17/06/2019 : 1 hours,32021,0,0.714659413,41,0,0,17.4,29,24,16,0,1
17/06/2019,1,17/06/2019 : 1 hours,39241,0,0.085983812,39,0,0,18,30,11,15,8,5
17/06/2019,1,17/06/2019 : 1 hours,18741,0,0.773508231,14,0,0,22.2,37,4,4,5,1
17/06/2019,1,17/06/2019 : 1 hours,30051,0,0.980091325,37,0,0,6,10,14,16,3,4
17/06/2019,1,17/06/2019 : 1 hours,12461,0,0.492236368,45,0,0,19.2,32,21,19,1,4
17/06/2019,1,17/06/2019 : 1 hours,19561,0,0.244062242,38,0,0,22.8,38,24,6,4,4
17/06/2019,1,17/06/2019 : 1 hours,39121,0,0.009413534,25,0,0,3.6,6,8,9,8,0
17/06/2019,1,17/06/2019 : 1 hours,10042,0,0.886825414,39,0,0,13.2,22,18,19,0,2
17/06/2019,1,17/06/2019 : 1 hours,12562,0,0.473477243,9,0,0,16.2,27,2,2,0,5
17/06/2019,1,17/06/2019 : 1 hours,26092,0,0.424704617,43,0,0,11.4,19,22,13,6,2
17/06/2019,1,17/06/2019 : 1 hours,31142,0,0.799133078,41,0,0,14.4,24,22,15,2,2
17/06/2019,1,17/06/2019 : 1 hours,34152,0,0.254922795,13,0,0,6.6,11,0,10,2,1
17/06/2019,1,17/06/2019 : 1 hours,31032,0,0.611581391,27,0,0,24.6,41,6,13,3,5
17/06/2019,1,17/06/2019 : 1 hours,26112,0,0.133809186,16,0,0,21.6,36,1,4,6,5
17/06/2019,1,17/06/2019 : 1 hours,32012,0,0.928135956,35,0,0,1.8,3,23,5,7,0
17/06/2019,1,17/06/2019 : 1 hours,11282,0,0.736487021,31,0,0,6.6,11,17,5,4,5
17/06/2019,1,17/06/2019 : 1 hours,23142,0,0.152120041,34,0,0,8.4,14,11,17,2,4
17/06/2019,1,17/06/2019 : 1 hours,35362,0,0.568513248,44,0,0,11.4,19,21,15,3,5
17/06/2019,1,17/06/2019 : 1 hours,20062,0,0.124171068,41,0,0,12.6,21,14,18,9,0
17/06/2019,1,17/06/2019 : 1 hours,37152,0,0.777703685,32,0,0,13.2,22,16,7,8,1
17/06/2019,1,17/06/2019 : 1 hours,31162,0,0.213606759,20,0,0,0,0,3,10,5,2
17/06/2019,1,17/06/2019 : 1 hours,21132,0,0.369916359,22,0,0,1.8,3,1,15,5,1
17/06/2019,1,17/06/2019 : 1 hours,28362,0,0.615675457,54,0,0,6,10,22,20,7,5
17/06/2019,1,17/06/2019 : 1 hours,23612,0,0.321962378,24,0,0,9,15,0,16,8,0
17/06/2019,1,17/06/2019 : 1 hours,32022,0,0.297467832,29,0,0,13.2,22,15,7,2,5
17/06/2019,1,17/06/2019 : 1 hours,39242,0,0.841003918,45,0,0,21.6,36,14,18,8,5
17/06/2019,1,17/06/2019 : 1 hours,18742,0,0.164284941,30,0,0,24,40,23,1,5,1
17/06/2019,1,17/06/2019 : 1 hours,30052,0,0.29445784,29,0,0,11.4,19,8,18,3,0
17/06/2019,1,17/06/2019 : 1 hours,12462,0,0.508085627,39,0,0,23.4,39,17,14,4,4
17/06/2019,1,17/06/2019 : 1 hours,19562,0,0.247337451,22,0,0,7.2,12,6,3,8,5
17/06/2019,1,17/06/2019 : 1 hours,39122,0,0.687966491,40,0,0,18.6,31,19,15,1,5
17/06/2019,1,17/06/2019 : 1 hours,10043,0,0.220011886,27,0,0,25.2,42,20,3,3,1
17/06/2019,1,17/06/2019 : 1 hours,12563,0,0.04872332,33,0,0,12,20,24,0,6,3
17/06/2019,1,17/06/2019 : 1 hours,26093,0,0.287429203,12,0,0,0,0,0,8,3,1
17/06/2019,1,17/06/2019 : 1 hours,31143,0,0.688997754,20,0,0,8.4,14,3,12,2,3
17/06/2019,1,17/06/2019 : 1 hours,34153,0,0.889746527,28,0,0,13.8,23,19,5,4,0
17/06/2019,1,17/06/2019 : 1 hours,31033,0,0.956185105,38,0,0,6,10,21,6,10,1
17/06/2019,1,17/06/2019 : 1 hours,26113,0,0.705993676,46,0,0,3.6,6,17,20,7,2
17/06/2019,1,17/06/2019 : 1 hours,32013,0,0.207430415,23,0,0,13.2,22,7,9,5,2
17/06/2019,1,17/06/2019 : 1 hours,11283,0,0.497531727,15,0,0,21,35,0,11,1,3
17/06/2019,1,17/06/2019 : 1 hours,23143,0,0.559818837,23,0,0,27,45,0,18,5,0
17/06/2019,1,17/06/2019 : 1 hours,35363,0,0.202522192,24,0,0,26.4,44,15,5,3,1
17/06/2019,1,17/06/2019 : 1 hours,20063,0,0.02492671,23,0,0,2.4,4,5,14,4,0
17/06/2019,1,17/06/2019 : 1 hours,37153,0,0.613570653,39,0,0,18.6,31,25,6,6,2
17/06/2019,1,17/06/2019 : 1 hours,31163,0,0.684438298,51,0,0,10.2,17,23,16,9,3
17/06/2019,1,17/06/2019 : 1 hours,21133,0,0.133524553,35,0,0,0,0,22,0,9,4
17/06/2019,1,17/06/2019 : 1 hours,28363,0,0.047673647,29,0,0,19.2,32,19,5,1,4
17/06/2019,1,17/06/2019 : 1 hours,23613,0,0.199532192,43,0,0,15.6,26,19,14,5,5
17/06/2019,1,17/06/2019 : 1 hours,32023,0,0.63729551,22,0,0,16.8,28,4,7,6,5
17/06/2019,1,17/06/2019 : 1 hours,39243,0,0.328324531,21,0,0,6.6,11,4,3,10,4
17/06/2019,1,17/06/2019 : 1 hours,18743,0,0.674546152,27,0,0,18.6,31,2,14,8,3
17/06/2019,1,17/06/2019 : 1 hours,30053,0,0.296498359,32,0,0,10.8,18,5,17,6,4
17/06/2019,1,17/06/2019 : 1 hours,12463,0,0.153661601,36,0,0,16.2,27,12,12,8,4
17/06/2019,1,17/06/2019 : 1 hours,19563,0,0.765500401,32,0,0,15.6,26,19,4,7,2
17/06/2019,1,17/06/2019 : 1 hours,39123,0,0.994406338,29,0,0,22.8,38,11,12,3,3
17/06/2019,2,17/06/2019 : 2 hours,10041,0,0.149961284,35,0,0,4.2,7,21,8,1,5
17/06/2019,2,17/06/2019 : 2 hours,12561,0,0.929937502,39,0,0,3.6,6,11,18,9,1
17/06/2019,2,17/06/2019 : 2 hours,26091,0,0.396842464,14,0,0,25.2,42,8,3,1,2
17/06/2019,2,17/06/2019 : 2 hours,31141,0,0.152573536,27,0,0,1.8,3,10,14,3,0
17/06/2019,2,17/06/2019 : 2 hours,34151,0,0.331369182,25,0,0,15.6,26,13,10,0,2
17/06/2019,2,17/06/2019 : 2 hours,31031,0,0.357864645,29,0,0,5.4,9,8,18,2,1
17/06/2019,2,17/06/2019 : 2 hours,26111,0,0.81826439,19,0,0,19.2,32,5,2,7,5
17/06/2019,2,17/06/2019 : 2 hours,32011,0,0.269880553,48,0,0,6,10,24,17,2,5
17/06/2019,2,17/06/2019 : 2 hours,11281,0,0.525469748,40,0,0,21,35,19,14,4,3
17/06/2019,2,17/06/2019 : 2 hours,23141,0,0.232010532,34,0,0,19.2,32,24,5,3,2
17/06/2019,2,17/06/2019 : 2 hours,35361,0,0.978763908,10,0,0,12,20,1,6,2,1
17/06/2019,2,17/06/2019 : 2 hours,20061,0,0.377985952,29,0,0,6,10,4,14,8,3
17/06/2019,2,17/06/2019 : 2 hours,37151,0,0.445073853,28,0,0,24,40,4,18,1,5
17/06/2019,2,17/06/2019 : 2 hours,31161,0,0.637016621,13,0,0,25.8,43,8,0,4,1
17/06/2019,2,17/06/2019 : 2 hours,21131,0,0.5038047,46,0,0,27,45,18,19,7,2
17/06/2019,2,17/06/2019 : 2 hours,28361,0,0.638570155,26,0,0,16.8,28,9,8,5,4
17/06/2019,2,17/06/2019 : 2 hours,23611,0,0.368534437,29,0,0,25.8,43,6,14,9,0
17/06/2019,2,17/06/2019 : 2 hours,32021,0,0.668104685,45,0,0,12,20,23,19,0,3
17/06/2019,2,17/06/2019 : 2 hours,39241,0,0.519616041,36,0,0,25.2,42,16,11,9,0
17/06/2019,2,17/06/2019 : 2 hours,18741,0,0.914612001,37,0,0,25.8,43,18,7,10,2
17/06/2019,2,17/06/2019 : 2 hours,30051,0,0.541624336,51,0,0,9.6,16,24,14,8,5
17/06/2019,2,17/06/2019 : 2 hours,12461,0,0.398790224,25,0,0,22.8,38,13,8,2,2
17/06/2019,2,17/06/2019 : 2 hours,19561,0,0.22533482,24,0,0,9.6,16,3,12,9,0
17/06/2019,2,17/06/2019 : 2 hours,39121,0,0.612379492,10,0,0,9.6,16,1,6,3,0
17/06/2019,2,17/06/2019 : 2 hours,10042,0,0.5514561,44,0,0,2.4,4,20,17,3,4
17/06/2019,2,17/06/2019 : 2 hours,12562,0,0.459748,10,0,0,9.6,16,0,4,2,4
17/06/2019,2,17/06/2019 : 2 hours,26092,0,0.825506569,55,0,0,12,20,25,15,10,5
17/06/2019,2,17/06/2019 : 2 hours,31142,0,0.656567822,46,0,0,6,10,25,9,8,4
17/06/2019,2,17/06/2019 : 2 hours,34152,0,0.285166192,47,0,0,3,5,18,18,7,4
17/06/2019,2,17/06/2019 : 2 hours,31032,0,0.883476673,34,0,0,18.6,31,13,15,6,0
17/06/2019,2,17/06/2019 : 2 hours,26112,0,0.170066818,42,0,0,25.2,42,19,18,1,4
17/06/2019,2,17/06/2019 : 2 hours,32012,0,0.671740595,8,0,0,10.2,17,0,3,2,3
17/06/2019,2,17/06/2019 : 2 hours,11282,0,0.551834459,23,0,0,26.4,44,6,7,7,3
17/06/2019,2,17/06/2019 : 2 hours,23142,0,0.750191169,13,0,0,5.4,9,3,1,7,2
17/06/2019,2,17/06/2019 : 2 hours,35362,0,0.382784411,14,0,0,13.2,22,9,2,1,2
17/06/2019,2,17/06/2019 : 2 hours,20062,0,0.934470489,41,0,0,19.2,32,23,7,6,5
17/06/2019,2,17/06/2019 : 2 hours,37152,0,0.717136677,32,0,0,8.4,14,9,17,1,5
17/06/2019,2,17/06/2019 : 2 hours,31162,0,0.121230572,27,0,0,11.4,19,7,16,4,0
17/06/2019,2,17/06/2019 : 2 hours,21132,0,0.356563427,38,0,0,4.8,8,15,20,3,0
17/06/2019,2,17/06/2019 : 2 hours,28362,0,0.459894137,32,0,0,20.4,34,13,12,3,4
